Event ID,Title,Organizer,Start (PT),Address,Description,URL,Fee
1450642212909,The Wonderous Comedy of UnCabaret Live at El Cid! July 18th,UnCabaret,2025-07-18 19:00,"4212 Sunset Boulevard, Los Angeles, CA, 90029, US","Legendary alt comedy hosted by Beth Lapides. Smart, funny, and intimate. Glow-in-the-dark storytelling and brilliantly original voices.",https://www.eventbrite.com/e/the-wonderous-comedy-of-uncabaret-live-at-el-cid-july-18th-tickets-1450642212909,USD 24.00
1413805463199,Real Estate Network & Chill at The Proud Bird!  (Los Angeles),Jeanette Grisom,2025-07-18 19:00,"11022 Aviation Boulevard, Los Angeles, CA, 90045, US","The REWI Real Estate Network and Chill event is a dynamic gathering designed for real estate professionals, investors, and enthusiasts.",https://www.eventbrite.com/e/real-estate-network-chill-at-the-proud-bird-los-angeles-tickets-1413805463199,free
1407930350579,Speed Dating in Long Beach Ages 25-39 | Fancy a Go? |Friday Night,MyCheekyDate,2025-07-18 19:00,"210 The Promenade North, Long Beach, CA, 90802, US",Speed Dating in Long Beach Ages 25-39 | Fancy a Go? |Friday Night,https://www.eventbrite.com/e/speed-dating-in-long-beach-ages-25-39-fancy-a-go-friday-night-tickets-1407930350579,USD 36.00
1435098180289,Natalie Guerrero presents MY TRAIN LEAVES AT THREE with Laura Warrell,Sunny's Bookshop,2025-07-18 19:00,"18604 Ventura Boulevard, Los Angeles, CA, 91356, US",Natalie Guerrero presents MY TRAIN LEAVES AT THREE with Laura Warrell!,https://www.eventbrite.com/e/natalie-guerrero-presents-my-train-leaves-at-three-with-laura-warrell-tickets-1435098180289,free
1467607616889,Real Estate Networking Event- REWI Network & Chill- Los Angeles,Real Estate Wealth Institute,2025-07-18 19:00,"11022 Aviation Boulevard, Los Angeles, CA, 90045, US","Meet us at the Proud Bird Food Hall this will be a VERY Informal Event, no keynote speakers or program or agenda, just Network, Connect and",https://www.eventbrite.com/e/real-estate-networking-event-rewi-network-chill-los-angeles-tickets-1467607616889,free
1406815405749,Long Beach Speed Dating | Friday Event (Ages 25-39) | Do You Relish?,Relish Dating,2025-07-18 19:00,"210 The Promenade North, Long Beach, CA, 90802, US",Long Beach Speed Dating | Friday Event (Ages 25-39) | Do You Relish?,https://www.eventbrite.com/e/long-beach-speed-dating-friday-event-ages-25-39-do-you-relish-tickets-1406815405749,USD 36.00
1458493656789,Transformative Breathwork & Community! - Inner Child Healing: Disney Music,Adriana - Breathwork & Manifestation Mentor,2025-07-18 19:00,"23241 Ventura Boulevard, #STE #111, Los Angeles, CA, 91364, US",Breathwork workshop to connect with yourself focusing on conscious diaphragmatic breathing with good music and high vibes,https://www.eventbrite.com/e/transformative-breathwork-community-inner-child-healing-disney-music-tickets-1458493656789,USD 44.00
1474358569169,How to Earn with Travel Without Posting on Social Media,YT BOSS BAE,2025-07-18 19:00,"8490 West Sunset Boulevard, West Hollywood, CA, 90069, US",Learn how to make money through travel while still keeping your day job and without relying on social media posts in this online event!,https://www.eventbrite.com/e/how-to-earn-with-travel-without-posting-on-social-media-tickets-1474358569169,USD 20.00
1406818003519,Long Beach Speed Dating | Friday Event (Ages 25-39) | Do You Relish?,Relish Dating,2025-07-18 19:00,"210 The Promenade North, Long Beach, CA, 90802, US",Long Beach Speed Dating | Friday Event (Ages 25-39) | Do You Relish?,https://www.eventbrite.com/e/long-beach-speed-dating-friday-event-ages-25-39-do-you-relish-tickets-1406818003519,USD 36.00
1419619523209,"What Does it All Mean, What Does Any of This Mean? Why? How? Help!",The Philosophical Research Society,2025-07-18 19:30,"3910 Los Feliz Boulevard, Los Angeles, CA, 90027, US","What Does it All Mean, What Does Any of This Mean? Why? How? Help! A Comedy Show In the PRS Lecture Room!",https://www.eventbrite.com/e/what-does-it-all-mean-what-does-any-of-this-mean-why-how-help-tickets-1419619523209,USD 10.00
1361032748589,HAIRlarious Birthday Comedy Show,Johnny Herrera II,2025-07-18 20:00,"1280 Picador Boulevard, ##105, San Diego, CA, 92154, US","Join us for one HAIRlarious night of comedy & DJing, Hosted by Johnny Herrera, at Hoppy Daze Tap House!",https://www.eventbrite.com/e/hairlarious-birthday-comedy-show-tickets-1361032748589,free
1422723948629,Neon Dream,Sketch by Sketkh,2025-07-18 20:00,"5275 Craner Avenue, Los Angeles, CA, 91601, US",A cyberpunk themed figure drawing party!,https://www.eventbrite.com/e/neon-dream-tickets-1422723948629,USD 25.00
1439944716409,Weigh Station,Unknown organizer,2025-07-18 20:00,"9617 Venice Boulevard, Culver City, CA, 90232, US","The World Premiere of Weigh Station, a new play by Donnie Jarman.",https://www.eventbrite.com/e/weigh-station-tickets-1439944716409,USD 25.00
1278188288579,Out & Abt: San Diego PRIDE,Out & Abt,2025-07-18 20:00,"1055 Fifth Avenue, San Diego, CA, 92101, US","Out & Abt San Diego Pride!! @House of Blues - We'll have live music, drag & DJ's!",https://www.eventbrite.com/e/out-abt-san-diego-pride-tickets-1278188288579,USD 20.00
1409372945419,InnerCircle's #StageAndStyle Fashion/Music Show SkyBar by @InnerCircle.usa,Inner Circle Events,2025-07-18 21:00,"8440 Sunset Boulevard, West Hollywood, CA, 90069, US",Fashion Icon And Grammy Artist Showcase #StageAndStyle At SkyBar.,https://www.eventbrite.com/e/innercircles-stageandstyle-fashionmusic-show-skybar-by-innercircleusa-tickets-1409372945419,USD 20.00
1432329408819,Menudo/. Singing in the Range at the CLIF,Michelle Danner acting studio,2025-07-18 21:00,"9070 Venice Boulevard, Culver City, CA, 90232, US","Come join us at the California Long-form Improv Festival for a weekend of hilarious, spontaneous comedy performances by talented improvisers",https://www.eventbrite.com/e/menudo-singing-in-the-range-at-the-clif-registration-1432329408819,USD 78.75
1359137880989,HELPING YOU GET THAT JOB,London Metropolitan Forum,2025-07-19 02:00,Online,"Welcome to our online event, HELPING YOU GET THAT JOB! Are you tired of submitting job applications and not succeeding? We want to help.",https://www.eventbrite.co.uk/e/helping-you-get-that-job-tickets-1359137880989,free
1363145417639,MONEY – Systemic Constellation Workshop with Julia Khadartseva in LA,Julia Khadartseva team,2025-07-19 02:30,"Universal Hollywood, Лос-Анджелес, CA, 91608, US",Break through money blocks and step into your power. Transform your relationship with wealth at this deep healing workshop,https://www.eventbrite.com/e/money-systemic-constellation-workshop-with-julia-khadartseva-in-la-tickets-1363145417639,free
1412400360499,HiredTap | How to earn more money | webinar,Unknown organizer,2025-07-19 04:30,Online,Want to make more money using HiredTap? Join us and learn all the tips and tricks to boost your earnings!,https://www.eventbrite.com/e/hiredtap-how-to-earn-more-money-webinar-tickets-1412400360499,free
1407942677449,20% Off - Saturday -  Virtual 7-Hr MHFA Certification – $85,Patrice Crooks,2025-07-19 06:00,Online,Earn a 3-year Mental Health First Aide Certification in 7 interactive online hours for just $85 – empower yourself and your team,https://www.eventbrite.com/e/20-off-saturday-virtual-7-hr-mhfa-certification-85-tickets-1407942677449,USD 85.00
1409728107719,OUT HERE FISHING MEETUP,Prestige Martial Arts,2025-07-19 07:00,"6204 East Marina Drive, Long Beach, CA, 90803, US","Let's get together for some chill vibes, good company, and of course, some epic fishing adventures at the OUT HERE FISHING MEETUP!",https://www.eventbrite.com/e/out-here-fishing-meetup-tickets-1409728107719,free
1427628147219,"RESET & RENEW: A Virtual Health Fair for Your Spirit, Soul & Body",One Global Voice In Christ Ministries,2025-07-19 07:00,Online,"Reset your health—spirit, soul & body—with wellness tips, live fitness, and healthy recipes in this free virtual event!",https://www.eventbrite.com/e/reset-renew-a-virtual-health-fair-for-your-spirit-soul-body-tickets-1427628147219,free
1435116856149,CONDADA Education & Medical Careers Event,Congolese Doctors & Dentists Association of UK,2025-07-19 07:00,Online,Join us at CONDADA Education & Medical Careers Event to explore exciting opportunities in the education and medical fields!,https://www.eventbrite.co.uk/e/condada-education-medical-careers-event-tickets-1435116856149,free
1369115283669,4word: Philadelphia,4word,2025-07-19 07:00,Online,"Join 4word women for fellowship, to discuss life, faith, work, relationships and explore the topic of professional development",https://www.eventbrite.com/e/4word-philadelphia-tickets-1369115283669,free
1415858814829,Seminario GRATUITO Para Primeros Compradores de $0 Gastos De Cierre,EXCELLENCE REAL ESTATE MASTERS TEAM,2025-07-19 08:00,"11600 Paramount Boulevard, Downey, CA, 90241, US",$ 0 gastos de cierre y programas con ITIN seminario gratis!,https://www.eventbrite.com/e/seminario-gratuito-para-primeros-compradores-de-0-gastos-de-cierre-tickets-1415858814829,free
1373418725379,Kingdom Leadership Intensive: Activate the Leader Within,A.S. Rawls,2025-07-19 08:00,Online,Get ready to unleash your leadership potential and step into your role as a powerful leader in the Kingdom at our online Kingdom Leadership,https://www.eventbrite.com/e/kingdom-leadership-intensive-activate-the-leader-within-tickets-1373418725379,free
1447632250029,Inland Empire Chapter - Paint/Sculpt-Out at Fairmont Park,California Art Club,2025-07-19 08:00,"2601 Fairmount Boulevard, Riverside, CA, 92501, US","The Inland Empire Chapter invites you to a paint/sculpt-out at Fairmont Park on Saturday, July 19.",https://www.eventbrite.com/e/inland-empire-chapter-paintsculpt-out-at-fairmont-park-tickets-1447632250029,free
1397101932489,The Ontario Airport Hotel and Conference Center Annual Job and Career Fair,Ontario Airport Hotel & Conference Center,2025-07-19 08:00,"700 North Haven Avenue, Ontario, CA, 91764, US",Come check out our Annual Job Fair where you can meet potential employers and kickstart your career!,https://www.eventbrite.com/e/the-ontario-airport-hotel-and-conference-center-annual-job-and-career-fair-tickets-1397101932489,free
1478907515189,Effective Job Search Techniques & Resume Writing Information Session,Kababayan Multicultural Centre,2025-07-19 08:00,Online,Learn how to find job opportunities and create a standout resume in our online session - don't miss out!,https://www.eventbrite.ca/e/effective-job-search-techniques-resume-writing-information-session-tickets-1478907515189,free
1373357361839,Stewardship Day at Kaweah Oaks Preserve,Sequoia Riverlands Trust,2025-07-19 08:00,"29979 Road 182, Exeter, CA, 93221, US",Join us at SRT's flagship nature preserve - the Kaweah Oaks Preserve - for a fun day of giving back to your local environment and community!,https://www.eventbrite.com/e/stewardship-day-at-kaweah-oaks-preserve-tickets-1373357361839,free
1470646726949,Shine Gardena Graffiti Cleanup Event,City of Gardena,2025-07-19 08:00,"1717 West 162nd Street, Gardena, CA, 90247, US",Let's come together to clean up graffiti in Gardena and make our community shine!,https://www.eventbrite.com/e/shine-gardena-graffiti-cleanup-event-tickets-1470646726949,free
1422245266879,Seminario GRATUITO Para Primeros Compradores de $0 Gastos De Cierre,Olga Sedano,2025-07-19 08:00,"11600 Paramount Boulevard, Downey, CA, 90241, US",$ 0 gastos de cierre y programas con ITIN seminario gratis!,https://www.eventbrite.com/e/seminario-gratuito-para-primeros-compradores-de-0-gastos-de-cierre-tickets-1422245266879,free
1420310279279,Seminario GRATUITO Para Primeros Compradores de $0 Gastos De Cierre,Laura Meza,2025-07-19 08:00,"11600 Paramount Boulevard, Downey, CA, 90241, US",$ 0 gastos de cierre y programas con ITIN seminario gratis!,https://www.eventbrite.com/e/seminario-gratuito-para-primeros-compradores-de-0-gastos-de-cierre-tickets-1420310279279,free
1422906324119,Seminario GRATUITO Para Primeros Compradores de $0 Gastos De Cierre,Excellence Real Estate Masters Team,2025-07-19 08:00,"11600 Paramount Boulevard, Downey, CA, 90241, US",$ 0 gastos de cierre y programas con ITIN seminario gratis!,https://www.eventbrite.com/e/seminario-gratuito-para-primeros-compradores-de-0-gastos-de-cierre-tickets-1422906324119,free
1458737837139,Nike Studios - West Hollywood Run Club,Nike Studios,2025-07-19 08:30,"8714 Santa Monica Boulevard, West Hollywood, CA, 90069, US",Nike Studios Run Club is bringing you another opportunity to chase miles and make memories outside of the studio.,https://www.eventbrite.com/e/nike-studios-west-hollywood-run-club-tickets-1458737837139,free
1290269313249,"Realty411's ""Invest in Real Estate with Confidence"" Summit and Expo 2025",Realty411.com,2025-07-19 08:30,"25135 Park Lantern, Dana Point, CA, 92629, US","Join Us to Meet with Fantastic Companies and Network with Experienced Real Estate Investors in Orange County, California.",https://www.eventbrite.com/e/realty411s-invest-in-real-estate-with-confidence-summit-and-expo-2025-tickets-1290269313249,free
1458766101679,Finish Your Pilot In Five Weeks with LaGina Hill (PLUS 1st yr of GOLD!),GOLD Comedy,2025-07-19 09:00,Online,"Ready to get your WHOLE pilot onto the page? Join LaGina Hill for a 5-week trip to script success, PLUS a free year of GOLD Comedy!",https://www.eventbrite.com/e/finish-your-pilot-in-five-weeks-with-lagina-hill-plus-1st-yr-of-gold-tickets-1458766101679,USD 500.00
1429471260019,MATCHA WELLNESS WALK,MATCHA MCENTEA,2025-07-19 09:00,"1426 Montana Avenue, ##1, Santa Monica, CA, 90403, US","Join us July 19 in Brentwood for a 2-mile wellness walk, ending with a refreshing sip of La La Kind Café matcha!",https://www.eventbrite.com/e/matcha-wellness-walk-tickets-1429471260019,USD 20.00
1413788883609,Copy of 3 Month Baking Fundamentals Program,The Cooking Room,2025-07-19 09:00,"1010 Fair Oaks Avenue, South Pasadena, CA, 91030, US",Join our 3 Month Baking Fundamentals Program to master the basics of baking in a fun and interactive way!,https://www.eventbrite.com/e/copy-of-3-month-baking-fundamentals-program-tickets-1413788883609,USD 1300.00
